Id|DateCreated|DateUpdated|DeviceId|DeviceType|DeviceModel|RequestType|ImageUrl|Latitude|Longitude|City|State|ZipCode|Directionality|Description|StatusType|HasBeenForwarded|InitialBoundaryName
165427|6/20/2015 11:13:48 PM|9/2/2015 11:08:31 PM||Apple|iPhone 6|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.296806000000000|-121.980614000000000|San Jose|CA|95130||Picnic tables near restrooms.|ReferredToDept|True|Council District 1
165400|6/20/2015 5:29:21 PM|9/2/2015 11:08:33 PM||Android|HTC6500LVW|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.266285429999996|-121.805775930000010|San Jose|CA|95111||Trash on sidewalk..Thanks|ReferredToDept|True|Council District 2
165393|6/20/2015 4:23:31 PM|9/2/2015 11:08:34 PM||Apple|iPhone3,2|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.305977000000000|-122.030571000000000|San Jose|CA|95129||This car is parked here for about 3 weeks. It is part of inventory of a car dealer that uses our street to park his inventory. Some days he keeps 4 cars on this street|ReferredToDept|True|Council District 1
165391|6/20/2015 4:16:44 PM|9/2/2015 11:08:34 PM||Android|XT1056|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.327272621082706|-121.911795819248340|San Jose|CA|95126||This truck with a camper shell has been parked in the same location for 4 days. There appear to be people living in it.|ReferredToDept|True|Council District 6
165384|6/20/2015 3:32:28 PM|9/2/2015 11:08:34 PM||Apple|iPhone 5S (CDMA)|Illegally Parked in Driveway|http://x.citysourced.com/images/reportimage.jpg|37.362312000000000|-121.827957000000000|San Jose|CA|95127||Black Infinity blocking my driveway all the time.|ReferredToDept|True|Council District 5
165334|6/20/2015 2:04:26 AM|9/2/2015 11:08:37 PM||Apple|iPhone 5 (GSM)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.309906000000000|-121.971947000000000|San Jose|CA|95117||Neighbors report this car has been parked here for 3 weeks.|ReferredToDept|True|Council District 1
165319|6/20/2015 12:41:46 AM|9/2/2015 11:08:38 PM||Apple|iPhone 6|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.387527000000000|-121.838898000000000|San Jose|CA|95127||Second shopping cart in this area. Please remove ASAP.|ReferredToDept|True|Council District 5
165318|6/20/2015 12:40:00 AM|9/2/2015 11:08:39 PM||Apple|iPhone 6|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.387486000000000|-121.839066000000000|San Jose|CA|95127||2 shopping carts about 100 ft away from each other. Been here for weeks. Please remove ASAP|ReferredToDept|True|Council District 5
165288|6/19/2015 9:29:46 PM|9/2/2015 11:08:40 PM||Apple|iPhone 6|Illegally Parked in Driveway|http://x.citysourced.com/images/reportimage.jpg|37.321411000000000|-121.916985000000000|San Jose|CA|95126||Removing green space to expand driveway without permits|ReferredToDept|True|Council District 6
165105|6/18/2015 11:08:17 PM|9/2/2015 11:08:54 PM||Apple|iPhone 6|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.254921000000000|-121.854736000000000|San Jose|CA|95123||Graffiti entire length of some bs wall onramp to 85 south|ReferredToDept|True|Council District 10
165037|6/18/2015 6:38:24 PM|9/2/2015 11:09:00 PM||Apple|iPhone 6 Plus|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.351837000000000|-121.882545000000000|San Jose|CA|95112||This chair has been here for more than a week. It is attracting homeless people and accumulating trash around it. Can the city please come and remove it. This is not the first report.|ReferredToDept|True|Council District 3
164897|6/17/2015 11:54:24 PM|9/2/2015 11:09:11 PM||Apple|iPhone 6|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.296738000000000|-121.980499000000000|San Jose|CA|95130||Painted graffiti on picnic tables|ReferredToDept|True|Council District 1
164875|6/17/2015 9:52:36 PM|9/2/2015 11:09:12 PM||Apple|iPhone 5 (CDMA)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.349922000000000|-121.892662000000000|San Jose|CA|95112||Sofa dumped on curb|ReferredToDept|True|Council District 3
164832|6/17/2015 6:19:23 PM|9/2/2015 11:09:16 PM||Apple|iPhone 5 (GSM)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.303535000000000|-121.977364000000000|San Jose|CA|95117||Car/van has been in front of our house since 6/11. Tan GMC SafariCA License # 6UIM741|ReferredToDept|True|Council District 1
164789|6/17/2015 3:38:31 PM|9/2/2015 11:09:19 PM||Apple|iPhone 5 (GSM)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.308746000000000|-121.972969000000000|San Jose|CA|95117||Car is already tagged for removal. Please remove.|ReferredToDept|True|Council District 1
164731|6/17/2015 1:59:10 AM|9/2/2015 11:09:23 PM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.330719000000000|-121.873169000000000|San Jose|CA|95112||Two large couches illegally dumped by the tenants at 670 S 10th street.|ReferredToDept|True|Council District 3
164729|6/17/2015 1:55:56 AM|9/2/2015 11:09:23 PM||Apple|iPhone 5S (CDMA)|Abandoned Home|http://x.citysourced.com/images/reportimage.jpg|37.330536000000000|-121.873131000000000|San Jose|CA|95112||Abandoned home with multiple abandoned cars, garbage, squatters, etc. Property is blighted and major neighborhood nuisance.|ReferredToDept|True|Council District 3
164709|6/17/2015 12:35:46 AM|9/2/2015 11:09:24 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.306808000000000|-121.916374000000000|San Jose|CA|95126||Janky Old RV with fishing poles and satilite parked near preschool. Driver resembles St Claus.|ReferredToDept|True|Council District 6
164708|6/17/2015 12:31:40 AM|9/2/2015 11:09:24 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.329239000000000|-121.939751000000000|San Jose|CA|95128||Has been parked at the end of Emery Street behind O'Connor hospital for over five days.|ReferredToDept|True|Council District 6
164705|6/17/2015 12:00:29 AM|9/2/2015 11:09:24 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.295776000000000|-121.957054000000000|San Jose|CA|95117||This truck has been her for over 4 days.|ReferredToDept|True|Council District 1
164699|6/16/2015 11:27:07 PM|9/2/2015 11:09:25 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.303974000000000|-121.920029000000000|San Jose|CA|95126||MT RV who continues to violate the three day parking rule who continues to work the system. I guess the only way the city will do something us when someone gets hurt due to obvious visual obstruction. Suggestions face been made to post no vehicles over 5 tons or no RV parking. It's unfortunate nothing is being done and this resident can continue to get away with this violation and not paying for CA plates.|ReferredToDept|True|Council District 6
164678|6/16/2015 8:25:35 PM|9/2/2015 11:09:26 PM||Apple|iPhone 6 Plus|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.337257000000000|-121.896057000000000|San Jose|CA|95110||If the sidewalk is closed there should be proper signage. If it isn't then it shouldn't be blocked.|InProcess|True|Council District 3
164674|6/16/2015 8:11:13 PM|9/2/2015 11:09:27 PM||Android|SM-G900V|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.303716500000000|-121.967608740000020|San Jose|CA|95117||Honda 2dr, tan color, no license, has been on street for over 3 weeks. This vehicle has been previously reported by neighbors on this street.|ReferredToDept|True|Council District 1
164613|6/16/2015 4:19:50 PM|9/2/2015 11:09:31 PM||Apple|iPhone 6|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.326965000000000|-121.879585000000000|San Jose|CA|95112||Encampment has developed behind sound wall .|ReferredToDept|True|Council District 3
164572|6/16/2015 5:50:54 AM|9/2/2015 11:09:31 PM||Apple|iPhone 5S (CDMA)|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.303040000000000|-121.965446000000000|San Jose|CA|95117||High probability of drug activity from a white van that drives by every night on Bridgeport and other streets on Payne. Van in question comes every night past 10pm but before 11pm. Instead of an ice cream jingle, this van plays La Cucaracha with its horn and residents come out to meet it. A case of life being funnier than fiction.|ReferredToDept|True|Council District 1
164560|6/16/2015 3:06:35 AM|9/2/2015 11:09:32 PM||Apple|iPhone 6 Plus|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.296936000000000|-121.980568000000000|San Jose|CA|95130||Please remove.|ReferredToDept|True|Council District 1
164536|6/16/2015 12:21:00 AM|9/2/2015 11:09:34 PM||Apple|iPhone 6 Plus|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.294155000000000|-121.972046000000000|San Jose|CA|95130||Abandoned expired reg|ReferredToDept|True|Council District 1
164483|6/15/2015 7:34:58 PM|9/2/2015 11:09:39 PM||Android|SM-G900V|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.313805179999990|-121.947480980000000|San Jose|CA|95128||Furniture at 2980 Huff ave.,San jose, 95128|ReferredToDept|True|Council District 1
164325|6/14/2015 10:03:47 PM|9/2/2015 11:09:52 PM||Apple|iPhone 5 (GSM)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.325684000000000|-121.901390000000000|San Jose|CA|95110||A toilet and trash are dumped between the fire station and the car|ReferredToDept|True|Council District 6
164241|6/14/2015 1:37:21 AM|9/2/2015 11:09:58 PM||Android|Nexus 4|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.325696819999990|-121.797538000000020|San Jose|CA|95148||Graffiti on utility box near walgreens|ReferredToDept|True|Council District 8
164240|6/14/2015 1:31:36 AM|9/2/2015 11:09:58 PM||Apple|iPhone 5S (CDMA)|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.241291000000000|-121.789536000000000|San Jose|CA|95119||Trailer type camper--someone appears to be living on the dead-end. There is a camp trailer without a tow vehicle parked along Manassas Rd, it has two dogs tied up outside. There is a motorcycle parked behind the trailer and a car behind the motorcycle.|ReferredToDept|True|Council District 2
164213|6/13/2015 8:47:24 PM|9/2/2015 11:10:00 PM||Apple|iPhone 6|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.326855000000000|-121.880814000000000|San Jose|CA|95112||People sleeping on abandoned mattress.|ReferredToDept|True|Council District 3
164206|6/13/2015 7:33:10 PM|9/2/2015 11:10:00 PM||Apple|iPhone 6|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.297459000000000|-121.766617000000000|San Jose|CA|95135||Dead animal on the side of the road.|ReferredToDept|True|Council District 8
164123|6/13/2015 2:22:04 AM|9/2/2015 11:10:06 PM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.321884000000000|-121.917580000000000|San Jose|CA|95126||Please patrol|ReferredToDept|True|Council District 6
164113|6/13/2015 12:00:42 AM|9/2/2015 11:10:07 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.295795000000000|-121.957146000000000|San Jose|CA|95117||Car parked here for over 7 days.|ReferredToDept|True|Council District 1
164110|6/12/2015 11:47:24 PM|9/2/2015 11:10:07 PM||Apple|iPhone 6|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.250843000000000|-121.836929000000000|San Jose|CA|95123||All Streetlights on Blossom Hill Rd overpass (85) are on 24 hours.|ReferredToDept|True|Council District 10
164108|6/12/2015 11:35:14 PM|9/2/2015 11:10:07 PM||Apple|iPhone 6|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.324432000000000|-121.896912000000000|San Jose|CA|95126||Graffiti on the side wall of mi Rancho market.|ReferredToDept|True|Council District 3
163933|6/12/2015 1:41:09 AM|9/2/2015 11:10:22 PM||Android|SM-N900P|Water Waste|http://x.citysourced.com/images/reportimage.jpg|37.304618530000000|-121.999217509999980|San Jose|CA|95129||1167 Wunderlick Dr. SJ 95129...excessive watering...puddling in street.|ReferredToDept|True|Council District 1
163904|6/11/2015 10:17:35 PM|9/2/2015 11:10:24 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.298950000000000|-121.989166000000000|San Jose|CA|95129||Motorhome parked more than 72 hours|ReferredToDept|True|Council District 1
163774|6/11/2015 2:34:50 PM|9/2/2015 11:10:33 PM||Apple|iPhone 6|Illegally Parked Car|http://x.citysourced.com/images/reportimage.jpg|37.319752000000000|-121.917244000000000|San Jose|CA|95126||Parked off driveway on lawn|ReferredToDept|True|Council District 6
163720|6/11/2015 5:05:32 AM|9/2/2015 11:10:37 PM||Apple|iPhone 6|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.250328000000000|-121.838158000000000|San Jose|CA|95123||Homeless broke down security gate and walking in backyards on Comanche Ct along sound wall to access Blossom avenue and blossom hill road. I'm now scared to be in my backyard at night and our bedrooms are all back there. Large homeless encampment behind on ramp to 85south from blossom hill road. Jungle moved there. Please help! We are a compassionate community but have lots of children and retirees who are becoming terrified over this.|ReferredToDept|True|Council District 10
163709|6/11/2015 3:10:58 AM|9/2/2015 11:10:38 PM||Apple|iPad5,3|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.250420000000000|-121.838539000000000|San Jose|CA|95123||Beginning just over a week ago, the area between my backyard (5628 Comanche Ct 95123) and the sound wall just several feet away has become a trail with a steady stream of homeless. They appear to be using it as a way to get from Snell Ave to Blossom Ave (and eventually Blossom Hill Rd). I don't know what has changed in the fencing to suddenly allow this but there's nothing stopping the homeless from entering our backyards. We're terrified. John Matero, 914-772-6894, jmatero@mac.com|ReferredToDept|True|Council District 10
163701|6/11/2015 2:30:20 AM|9/2/2015 11:10:38 PM||Apple|iPhone 6|Illegally Parked Car|http://x.citysourced.com/images/reportimage.jpg|37.319782000000000|-121.917030000000000|San Jose|CA|95126||Parked on sidewalk|ReferredToDept|True|Council District 6
163700|6/11/2015 2:23:46 AM|9/2/2015 11:10:39 PM||Apple|iPhone 6|Illegally Parked Car|http://x.citysourced.com/images/reportimage.jpg|37.319618000000000|-121.919724000000000|San Jose|CA|95126||Unimproved surface|ReferredToDept|True|Council District 6
163697|6/11/2015 2:21:55 AM|9/2/2015 11:10:39 PM||Apple|iPhone 6|Illegally Parked Car|http://x.citysourced.com/images/reportimage.jpg|37.319752000000000|-121.916901000000000|San Jose|CA|95126||Parked on unimproved surface|ReferredToDept|True|Council District 6
163695|6/11/2015 2:17:22 AM|9/2/2015 11:10:39 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.228615000000000|-121.808311000000000|San Jose|CA|95123||This car has been here forever|ReferredToDept|True|Council District 2
163693|6/11/2015 2:07:22 AM|9/2/2015 11:10:39 PM||Apple|iPhone 6 Plus|Parks General Issue|http://x.citysourced.com/images/reportimage.jpg|37.296631000000000|-121.978622000000000|San Jose|CA|95130||Large tree limb broke. Second request. Please remove.|ReferredToDept|True|Council District 1
163689|6/11/2015 1:38:32 AM|9/2/2015 11:10:39 PM||Android|SM-G900V|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.303677599999990|-121.967668000000020|San Jose|CA|95117||Car on street over one week|ReferredToDept|True|Council District 1
163684|6/11/2015 1:14:24 AM|9/2/2015 11:10:40 PM||Apple|iPhone 6 Plus|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.351929000000000|-121.882149000000000|San Jose|CA|95112||Chair, shopping cart and more on the sidewalk on empire street|ReferredToDept|True|Council District 3
163681|6/11/2015 1:12:38 AM|9/2/2015 11:10:40 PM||Apple|iPhone 6 Plus|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.351803000000000|-121.882446000000000|San Jose|CA|95112||Chair abandoned on sidewalk between 15th and 16th on Empire. North side of the street.|ReferredToDept|True|Council District 3
163640|6/10/2015 8:14:01 PM|9/2/2015 11:10:43 PM||Apple|iPhone 6|Potholes|http://x.citysourced.com/images/reportimage.jpg|37.250492000000000|-121.839630000000000|San Jose|CA|95123||On-ramp signs for Highway 85 are all faded and unable to be read at corner of Blossom Hill Road and Blossom Avenue|ReferredToDept|True|Council District 10
163636|6/10/2015 7:59:08 PM|9/2/2015 11:10:44 PM||Apple|iPhone 4|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.291458000000000|-121.949875000000000|Campbell|CA|95008||Winchester blvd is bring overrun with A-frame signs in the parkways. Can anyone get them taken away? J|Submitted|False|
163555|6/10/2015 3:26:21 PM|9/2/2015 11:10:51 PM||Android|SCH-I545|Water Issue|http://x.citysourced.com/images/reportimage.jpg|37.285214300000000|-121.931405800000000|Campbell|CA|95008||Over watering|Submitted|False|
163513|6/10/2015 6:09:52 AM|9/2/2015 11:10:53 PM||Apple|iPhone 6|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.328213000000000|-121.885910000000000|San Jose|CA|95113||Someone living in commercial building. Running power equipment at 11 pm.|ReferredToDept|True|Council District 3
163505|6/10/2015 4:27:45 AM|9/2/2015 11:10:54 PM||Apple|iPhone 6|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.346481000000000|-121.926689000000000|San Jose|CA|95126||Light out: 11j404|ReferredToDept|True|Council District 6
163503|6/10/2015 4:03:21 AM|9/2/2015 11:10:54 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.302490000000000|-121.947807000000000|San Jose|CA|95128||black Honda Civic. black wheels. car has been here for three weeks as of this Thursday dot or enforcement has done nothing.|ReferredToDept|True|Council District 1
163497|6/10/2015 3:09:13 AM|9/2/2015 11:10:54 PM||Android|LGLS990|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.251195992852104|-121.861503541848100|San Jose|CA|95123||Strong sewer smell from frontcheesecake factory|ReferredToDept|True|Council District 10
163493|6/10/2015 2:49:24 AM|9/2/2015 11:10:54 PM||Apple|iPhone 5 (GSM)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.317581000000000|-121.931564000000000|San Jose|CA|95128||I was in the passenger's seat in my Mom's car when I noticed tagging on the windows of a building next to me.|ReferredToDept|True|Council District 6
163459|6/9/2015 10:34:13 PM|9/2/2015 11:10:57 PM||Apple|iPhone 5 (GSM)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.327034000000000|-121.916023000000000|San Jose|CA|95126||Pickup truck with junk in back and graffiti left on street for 5 days|ReferredToDept|True|Council District 6
163425|6/9/2015 8:36:46 PM|9/2/2015 11:11:00 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.311722000000000|-121.982582000000000|San Jose|CA|95129||Car parked for months.|ReferredToDept|True|Council District 1
163421|6/9/2015 8:24:16 PM|9/2/2015 11:11:00 PM||Android|XT1056|Dangerous Intersection|http://x.citysourced.com/images/reportimage.jpg|37.328758972496820|-121.911632921135240|San Jose|CA|95126||Street sign at the corner of San Fernando and Race has been hit and is lying flat in the gutter|ReferredToDept|True|Council District 6
163289|6/9/2015 3:58:07 AM|9/2/2015 11:11:10 PM||Apple|iPhone 6 Plus|Parks General Issue|http://x.citysourced.com/images/reportimage.jpg|37.296417000000000|-121.978409000000000|San Jose|CA|95130||Hazard that needs to be cut. Limb came crashing down.|ReferredToDept|True|Council District 1
163137|6/8/2015 5:54:37 PM|9/2/2015 11:11:22 PM||Apple|iPhone 6|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.321228000000000|-121.917213000000000|San Jose|CA|95126||This has been here over a month|ReferredToDept|True|Council District 6
163135|6/8/2015 5:49:04 PM|9/28/2015 5:13:20 PM||Apple|iPhone 6|Dilapidated Home|http://x.citysourced.com/images/reportimage.jpg|37.321259000000000|-121.917023000000000|San Jose|CA|95126||Parking on unimproved surface|ReferredToDept|True|Council District 6
163082|6/8/2015 4:02:43 PM|9/2/2015 11:11:26 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.323059000000000|-121.889984000000000|San Jose|CA|95110||Trail|ReferredToDept|True|Council District 3
163081|6/8/2015 3:56:47 PM|9/2/2015 11:11:27 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.325127000000000|-121.890038000000000|San Jose|CA|95110||Trail|ReferredToDept|True|Council District 3
163080|6/8/2015 3:56:30 PM|9/2/2015 11:11:27 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.325050000000000|-121.889839000000000|San Jose|CA|95110||Bike trail|ReferredToDept|True|Council District 3
163078|6/8/2015 3:54:16 PM|9/2/2015 11:11:27 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.325203000000000|-121.891411000000000|San Jose|CA|95110||Pillar: thank you guys|ReferredToDept|True|Council District 3
162984|6/8/2015 1:06:02 AM|9/2/2015 11:11:34 PM||Apple|iPhone 5S (CDMA)|Potholes|http://x.citysourced.com/images/reportimage.jpg|37.315960000000000|-121.965225000000000|San Jose|CA|95117||Moorpark avenue between San Tomas and Saratoga avenue is in desperate need of repavememt. Especially when heading on moorpark from San Tomas to Saratoga the right lane is horrible.|ReferredToDept|True|Council District 1
162983|6/8/2015 12:58:36 AM|9/2/2015 11:11:34 PM||Apple|iPhone 5S (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.317112000000000|-121.974922000000000|San Jose|CA|95129||Graffiti on interstate 280 sign on Saratoga to south bound 280|ReferredToDept|True|Council District 1
162967|6/7/2015 10:32:30 PM|9/2/2015 11:11:35 PM||Apple|iPhone 6 Plus|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.231262000000000|-121.800201000000000|San Jose|CA|95119||Streetlights throughout this street and other streets are all on during the day and night.|ReferredToDept|True|Council District 2
162910|6/7/2015 4:30:34 AM|9/2/2015 11:11:39 PM||Apple|iPhone 6|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.293900000000000|-121.897842000000000|San Jose|CA|95125||Corner street light not on at night.|ReferredToDept|True|Council District 6
162896|6/7/2015 1:51:08 AM|9/28/2015 7:07:20 PM||Apple|iPhone 6|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.320503000000000|-121.916527000000000|San Jose|CA|95126||442 s Willard Masses of garbage inside and outside Homemade barb wire covering windows And fences|ReferredToDept|True|Council District 6
162893|6/7/2015 1:25:22 AM|9/2/2015 11:11:40 PM||Apple|iPhone 6|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.320484000000000|-121.916634000000000|San Jose|CA|95126||The garbage is disgusting|Closed|True|Council District 6
162835|6/6/2015 5:23:11 PM|9/2/2015 11:11:45 PM||Apple|iPhone 5 (CDMA)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.349136000000000|-121.891434000000000|San Jose|CA|95112||Chair lefted on sidewalk since 6-3|ReferredToDept|True|Council District 3
162815|6/6/2015 2:24:50 PM|9/2/2015 11:11:47 PM||Apple|iPhone 5 (GSM)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.303692000000000|-121.977417000000000|San Jose|CA|95117||Table dumped across the street|ReferredToDept|True|Council District 1
162764|6/6/2015 12:04:57 AM|9/2/2015 11:11:51 PM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.305542000000000|-122.030457000000000|San Jose|CA|95129||This is at Weyburn and Phyllis. They leave trash here on the curbs often.|ReferredToDept|True|Council District 1
162730|6/5/2015 8:27:30 PM|9/2/2015 11:11:54 PM||Apple|iPhone 5C (CDMA)|Plants / Trees Overgrown|http://x.citysourced.com/images/reportimage.jpg|37.297230000000000|-121.956299000000000|San Jose|CA|95117||This is not even passable on the sidewalk it has been this way for months time and time again it becomes overgrown this is a fire hazard let alone an I sore in the The neighborhood please send someone out or do something before this catches on fire and we have a real catastrophe.|ReferredToDept|True|Council District 1
162674|6/5/2015 4:18:33 PM|9/2/2015 11:11:58 PM||Apple|iPhone 5S (CDMA)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.328896000000000|-121.904610000000000|San Jose|CA|95126||Yellow 'Crook' graffiti on back on Cahill Park City of San Jose sign near Caltrain|ReferredToDept|True|Council District 6
162662|6/5/2015 3:27:29 PM|9/2/2015 11:11:59 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.325867000000000|-121.891197000000000|San Jose|CA|95110||Gang tag|ReferredToDept|True|Council District 3
162657|6/5/2015 2:36:09 PM|9/2/2015 11:11:59 PM||Apple|iPhone 6|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.296326000000000|-121.981308000000000|San Jose|CA|95130||Person in motorhome parked 36 hours, not a resident of the neighborhood. License plate:4WIS180|Closed|True|Council District 1
162653|6/5/2015 1:45:22 PM|9/2/2015 11:12:00 PM||Android|LGLS990|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.366164654401600|-121.882978605423190|San Jose|CA|95133||Signals flashing red|ReferredToDept|True|Council District 3
162609|6/4/2015 11:42:04 PM|9/2/2015 11:12:02 PM||Android|LGLS990|Potholes|http://x.citysourced.com/images/reportimage.jpg|37.252967072395070|-121.931199406609950|San Jose|CA|95124||#1 NB LANE|ReferredToDept|True|Council District 9
162556|6/4/2015 7:32:07 PM|9/2/2015 11:12:06 PM||Apple|iPhone 5 (GSM)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.317261000000000|-121.902451000000000|San Jose|CA|95126||I am almost at the bridge when I noticed some more graffiti on the pole.|ReferredToDept|True|Council District 6
162551|6/4/2015 7:17:42 PM|9/2/2015 11:12:07 PM||Apple|iPhone 5 (GSM)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.316849000000000|-121.907692000000000|San Jose|CA|95126||I was on my way home when I know there's tons of graffiti on the pavement.|ReferredToDept|True|Council District 6
162483|6/4/2015 3:27:51 PM|9/2/2015 11:12:15 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.329857000000000|-121.893410000000000|San Jose|CA|95113||Trail|ReferredToDept|True|Council District 3
162480|6/4/2015 3:03:07 PM|9/2/2015 11:12:15 PM||Apple|iPhone 5 (CDMA)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.326767000000000|-121.891747000000000|San Jose|CA|95110||Children's discovery museum|ReferredToDept|True|Council District 3
162413|6/4/2015 2:18:36 AM|9/2/2015 11:12:20 PM||Apple|iPhone 6|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.402100000000000|-121.871437000000000|San Jose|CA|95132||Graffiti on the play equipment at cataldi park|ReferredToDept|True|Council District 4
162399|6/4/2015 1:15:22 AM|9/2/2015 11:12:21 PM||Apple|iPhone 6|Water Waste|http://x.citysourced.com/images/reportimage.jpg|37.327820000000000|-121.818176000000000|San Jose|CA|95122||Jjgh|ReferredToDept|True|Council District 8
162369|6/3/2015 11:21:39 PM|9/2/2015 11:12:24 PM||Apple|iPhone 4S|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.310638000000000|-121.841728000000000|San Jose|CA|95121||Urine and fecal waste on perimeter of library building. Please clean along all of the back of library, and between staff entrance and ball field #3. The homeless are make fire in the dirt too.|ReferredToDept|True|Council District 7
